Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
115,1366464859,Styles8620,0,297.25,C Karl-Anthony Towns SG Jrue Holiday PF T.J. Warren PG Jeff Teague F Joe Ingles UTIL Jae Crowder G Kelly Oubre Jr. SF Royce O'Neale,,,
116,1368230598,mmarso45,0,297,UTIL Anthony Davis C Karl-Anthony Towns G Buddy Hield F Derrick Favors SG Dennis Schroder PG Bryn Forbes SF Royce O'Neale PF Jonathan Isaac,,,
116,1368283556,Shakkacons,0,297,G Russell Westbrook PG Donovan Mitchell SG Andrew Wiggins PF T.J. Warren SF Kelly Oubre Jr. C Bismack Biyombo F Royce O'Neale UTIL Chandler Hutchison,,,
118,1367591646,shaight89,0,296.5,C Karl-Anthony Towns PG Kemba Walker SF Buddy Hield PF Lauri Markkanen SG Bogdan Bogdanovic G Evan Fournier UTIL Bryn Forbes F Royce O'Neale,,,
119,1366523523,hokierob,0,296.25,G Russell Westbrook C Karl-Anthony Towns PG Jeff Teague F Derrick Favors SG Dennis Schroder SF Royce O'Neale PF Richaun Holmes UTIL Tyus Jones,,,
120,1367047482,Salaguato,0,296,UTIL Karl-Anthony Towns C Nikola Vucevic G Kemba Walker F Joe Ingles SG Dennis Schroder PF Taj Gibson SF Royce O'Neale PG Tyus Jones,,,
121,1368189139,tytybayer,0,295.75,UTIL Nikola Jokic C Karl-Anthony Towns PG Jeff Teague SF Josh Jackson G Kelly Oubre Jr. SG Malik Beasley PF Taj Gibson F Royce O'Neale,,,
122,1367428023,astrouf,0,295.5,PF Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell F Mason Plumlee UTIL Taj Gibson SF Royce O'Neale G Malik Monk SG Marco Belinelli,,,
122,1368256212,Moosemanzata,0,295.5,PF Anthony Davis PG Donovan Mitchell C Deandre Ayton G Derrick White SG Dennis Schroder UTIL Jae Crowder SF Royce O'Neale F Richaun Holmes,,,
122,1368288287,COREYMERCS,0,295.5,PF Anthony Davis C Karl-Anthony Towns G Kemba Walker UTIL Jae Crowder PG Bryn Forbes F Royce O'Neale SF Davis Bertans SG Marco Belinelli,,,
125,1367120468,Sweet7Louie,0,295.25,C Anthony Davis F Andrew Wiggins PF Aaron Gordon PG Zach LaVine G Elfrid Payton SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez,,,
126,1367120484,tecady,0,295,F Anthony Davis PG Donovan Mitchell SG Joe Ingles UTIL Josh Jackson C Derrick Favors PF Jae Crowder G Kelly Oubre Jr. SF Royce O'Neale,,,
126,1367697429,foulke29,0,295,C Karl-Anthony Towns G Jrue Holiday PF Julius Randle SG Buddy Hield F Derrick Favors PG Dennis Schroder SF Jae Crowder UTIL Devonte' Graham,,,
128,1368261400,Lyndon81,0,294.75,PG Donovan Mitchell C Rudy Gobert UTIL De'Aaron Fox F Buddy Hield SF Josh Jackson PF Derrick Favors SG Malik Beasley G Tyus Jones,,,
128,1368267819,nrmax88,0,294.75,PF Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson UTIL Derrick White G Kelly Oubre Jr. SF Royce O'Neale C Richaun Holmes,,,
130,1367107887,Milo1051,0,294.5,G Russell Westbrook UTIL Karl-Anthony Towns PG Kemba Walker SG Dennis Schroder F Kelly Oubre Jr. C Guillermo Hernangómez SF Jonathan Isaac PF Gorgui Dieng,,,
130,1368153887,dubas1988,0,294.5,UTIL Russell Westbrook C Karl-Anthony Towns G Buddy Hield F Derrick Favors PG Dennis Schroder SG Bryn Forbes SF Royce O'Neale PF Jonathan Isaac,,,
130,1368260211,jfuhrman14,0,294.5,C Karl-Anthony Towns UTIL Nikola Vucevic PG Kemba Walker SF Jeremy Lamb F Evan Fournier PF Dario Saric SG Kelly Oubre Jr. G Iman Shumpert,,,
130,1368276952,davidwiles,0,294.5,PF Anthony Davis C Karl-Anthony Towns G Derrick White UTIL Derrick Favors SG Dennis Schroder F Jae Crowder PG Bryn Forbes SF Royce O'Neale,,,
130,1368312629,zsavior,0,294.5,UTIL Russell Westbrook C Karl-Anthony Towns G Buddy Hield F Derrick Favors PG Dennis Schroder SG Bryn Forbes SF Royce O'Neale PF Jonathan Isaac,,,
135,1366521042,ihavenopatience,0,294.25,F Anthony Davis UTIL Karl-Anthony Towns SG Kris Dunn PG Elfrid Payton G Derrick White C Guillermo Hernangómez SF Royce O'Neale PF Khem Birch,,,
135,1368191748,Elev11,0,294.25,C Karl-Anthony Towns PF Paul George UTIL Rudy Gobert SG Joe Ingles PG Malik Beasley G E'Twaun Moore SF Royce O'Neale F Richaun Holmes,,,
137,1366933185,bigcsmiley,0,294,C Anthony Davis SG Donovan Mitchell G Jeff Teague PF Josh Jackson UTIL De'Anthony Melton F Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale,,,
137,1368253653,mattmann91,0,294,C Anthony Davis PG Donovan Mitchell SG Andrew Wiggins PF Jerami Grant F Nicolas Batum G De'Anthony Melton SF Royce O'Neale UTIL Tyus Jones,,,
139,1366526050,Lewy_v2,0,293.75,PG Donovan Mitchell C Rudy Gobert F LaMarcus Aldridge G Jeff Teague PF Aaron Gordon SG Dennis Schroder UTIL Royce O'Neale SF Jonathan Isaac,,,
139,1367521190,tdiamond01,0,293.75,PF Anthony Davis PG Donovan Mitchell G Buddy Hield UTIL Joe Ingles SG Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez F Royce O'Neale,,,
139,1368156628,Slavis,0,293.75,PG Russell Westbrook PF Anthony Davis C Al Horford G Dennis Schroder SG Evan Fournier F Kelly Oubre Jr. UTIL Tyus Jones SF Jonathon Simmons,,,
139,1368206546,tmarzy,0,293.75,PG Kyrie Irving C Rudy Gobert PF LaMarcus Aldridge UTIL Buddy Hield F Josh Jackson G Jaylen Brown SG Kelly Oubre Jr. SF Kyle Korver,,,
143,1368196933,1PerfectLineup,0,293.5,G Russell Westbrook C Karl-Anthony Towns UTIL Buddy Hield F Bogdan Bogdanovic SG Bryn Forbes SF Royce O'Neale PG Tyus Jones PF Jonathan Isaac,,,
144,1366487704,hackartist,0,293.25,UTIL Karl-Anthony Towns SG DeMar DeRozan C Rudy Gobert G Joe Ingles F Evan Fournier PF Jae Crowder PG Bryn Forbes SF Royce O'Neale,,,
144,1368165987,jimip1979,0,293.25,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague SG Jeremy Lamb G Kelly Oubre Jr. SF Royce O'Neale F Richaun Holmes UTIL Patty Mills,,,
144,1368216968,KCsFinest829,0,293.25,C Karl-Anthony Towns G Donovan Mitchell PG Jeff Teague UTIL Lauri Markkanen SF Josh Jackson PF Mason Plumlee SG Malik Beasley F Royce O'Neale,,,
147,1367404412,buczfan4life,0,293,C Karl-Anthony Towns SG Donovan Mitchell F Andrew Wiggins PG Jeff Teague UTIL Josh Jackson PF Jae Crowder SF Royce O'Neale G Tyus Jones,,,
148,1366832709,Mbermes01,0,292.75,C Anthony Davis PF LaMarcus Aldridge G Joe Ingles SF Josh Jackson UTIL Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. F Royce O'Neale,,,
148,1368241149,JK659338,0,292.75,C Karl-Anthony Towns SG Donovan Mitchell PG Jeff Teague UTIL Joe Ingles F Jerami Grant PF Derrick Favors G Evan Fournier SF Royce O'Neale,,,
150,1368310869,Cenzamatic,0,292.5,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield G Bogdan Bogdanovic PG Dennis Schroder SF Royce O'Neale F Georges Niang,,,
151,1366445300,KlairVoyant,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,,
151,1366977914,charilenguyen,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,,
151,1367270514,Mangone,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,,
151,1367941891,Jrake,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,,
151,1368282735,tidan27,0,292.25,C Anthony Davis PG Jrue Holiday SF Aaron Gordon SG Zach LaVine PF Nikola Mirotic G Dennis Schroder F Richaun Holmes UTIL Marco Belinelli,,,
156,1367871330,tloftis11,0,291.75,UTIL Anthony Davis G Donovan Mitchell C Rudy Gobert F Josh Jackson PG De'Anthony Melton SF Royce O'Neale PF Davis Bertans SG Malik Monk,,,
157,1366850096,Wookatyme,0,291.5,PF Anthony Davis PG Donovan Mitchell G Andrew Wiggins SF Marcus Morris SG Kelly Oubre Jr. UTIL Malik Beasley C Taj Gibson F Royce O'Neale,,,
157,1367444409,Yappin01,0,291.5,SF Paul George PG Donovan Mitchell C Rudy Gobert SG Joe Ingles PF Josh Jackson G Monte Morris UTIL Royce O'Neale F Richaun Holmes,,,
159,1367375135,BarristerX,0,291.25,C Anthony Davis PF Paul George UTIL Jrue Holiday G Dennis Schroder SG Bryn Forbes SF Josh Okogie F Royce O'Neale PG Tyus Jones,,,
160,1366757974,Piknik,0,291,C Anthony Davis PG Kemba Walker SG Buddy Hield UTIL Elfrid Payton PF Derrick Favors F Kelly Oubre Jr. G Malik Beasley SF Royce O'Neale,,,
160,1366806026,MephDot,0,291,F Anthony Davis C Karl-Anthony Towns PG Jeff Teague PF Jerami Grant SF Kelly Oubre Jr. UTIL Bryn Forbes SG Patty Mills G Tyus Jones,,,
160,1368173463,djiz1010,0,291,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague F Derrick Favors UTIL Jae Crowder G Kelly Oubre Jr. SF Royce O'Neale SG Patty Mills,,,
163,1368195941,Rags0719,0,290.25,C Nikola Vucevic G Jamal Murray UTIL Aaron Gordon SG Kris Dunn F Jayson Tatum PG Derrick White PF Jerami Grant SF Kelly Oubre Jr.,,,
164,1368214910,lpk8787,0,290,C Nikola Jokic PG Kemba Walker UTIL Deandre Ayton PF Aaron Gordon SF Nicolas Batum G De'Anthony Melton F Royce O'Neale SG Malik Monk,,,
165,1367312452,tj4ua,0,289.5,C Karl-Anthony Towns G Donovan Mitchell UTIL Jeff Teague F Joe Ingles PF Josh Jackson PG D.J. Augustin SG Dennis Schroder SF Royce O'Neale,,,
165,1367527311,FAVRE721,0,289.5,PG Russell Westbrook C Nikola Jokic G Jeff Teague SG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale PF Richaun Holmes UTIL Tyus Jones,,,
167,1366445756,ThatStunna,0,289.25,UTIL Karl-Anthony Towns SF Paul George G Kemba Walker PF Lauri Markkanen SG Evan Fournier PG Malik Beasley F Royce O'Neale C Pau Gasol,,,
167,1368294902,BadNewz,0,289.25,C Karl-Anthony Towns UTIL Willie Cauley-Stein SG Kris Dunn SF Joe Ingles PF Nikola Mirotic F Josh Jackson G De'Anthony Melton PG Monte Morris,,,
169,1367445073,SeanChris1,0,289,G Russell Westbrook C Karl-Anthony Towns F Buddy Hield PF Derrick Favors UTIL Dennis Schroder SF Jae Crowder PG Tyus Jones SG Devonte' Graham,,,
170,1368203646,demosk91,0,288.75,C Anthony Davis F DeMar DeRozan PG Jeff Teague PF Josh Jackson SG Dennis Schroder SF Evan Fournier G Kelly Oubre Jr. UTIL Royce O'Neale,,,
171,1368138517,Roxy,0,288.5,PF Anthony Davis C Nikola Vucevic G Jeff Teague PG Elfrid Payton SG Nicolas Batum UTIL Kelly Oubre Jr. SF Royce O'Neale F Richaun Holmes,,,
171,1368305577,TheShocker,0,288.5,UTIL Karl-Anthony Towns C Nikola Vucevic F Buddy Hield PG Zach LaVine G Jeremy Lamb SG Evan Fournier PF Jae Crowder SF Royce O'Neale,,,
173,1367362115,soupajaff,0,288.25,PF Anthony Davis C Karl-Anthony Towns UTIL Joe Ingles PG Elfrid Payton F Derrick Favors SG Josh Okogie SF Royce O'Neale G Malik Monk,,,
174,1367790560,Cheycolleen,0,288,PF Paul George PG Donovan Mitchell F DeMar DeRozan C Rudy Gobert SG Kelly Oubre Jr. UTIL Kyle Korver SF Justin Jackson G Elie Okobo,,,
175,1366976418,bcalicore,0,287.75,PF Anthony Davis C Rudy Gobert G Andrew Wiggins UTIL Derrick Favors PG De'Anthony Melton F Jae Crowder SG Kelly Oubre Jr. SF Josh Okogie,,,
175,1368178373,ZEUSMAN1711,0,287.75,UTIL Nikola Vucevic PG Kemba Walker C Rudy Gobert PF LaMarcus Aldridge F Kelly Oubre Jr. SG Malik Beasley SF Royce O'Neale G Patty Mills,,,
177,1366716170,tholdwth28,0,287.5,PF Anthony Davis C Karl-Anthony Towns PG Jrue Holiday SG Dennis Schroder F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Georges Niang,,,
178,1366645894,Balthamos,0,287,F Anthony Davis UTIL Paul George C Nikola Vucevic G Kelly Oubre Jr. SG Josh Okogie SF Royce O'Neale PF Richaun Holmes PG Malik Monk,,,
178,1368006172,dcurtis4987,0,287,PF Anthony Davis C Karl-Anthony Towns PG Kemba Walker F Josh Jackson SF Royce O'Neale G Tyus Jones SG Malik Monk UTIL Pau Gasol,,,
178,1368017238,PowerTron,0,287,PG Russell Westbrook C Karl-Anthony Towns PF Paul Millsap G Zach LaVine SF Jae Crowder UTIL Royce O'Neale F Richaun Holmes SG Malik Monk,,,
178,1368133935,dgreenough,0,287,G Russell Westbrook C Karl-Anthony Towns UTIL Nikola Vucevic SF Kelly Oubre Jr. SG Bryn Forbes F Richaun Holmes PG Patty Mills PF Gorgui Dieng,,,
182,1367019016,fcurev,0,286.5,C Anthony Davis PG Donovan Mitchell F Andrew Wiggins G Jeff Teague SF Kelly Oubre Jr. UTIL Terrence Ross PF Richaun Holmes SG Terrance Ferguson,,,
182,1367674411,BamCatfish23,0,286.5,PG Russell Westbrook PF Anthony Davis F Josh Jackson G Torrey Craig SG Kelly Oubre Jr. C Bismack Biyombo SF Royce O'Neale UTIL Richaun Holmes,,,
182,1367777810,hack7,0,286.5,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague F Joe Ingles SG Kelly Oubre Jr. SF Royce O'Neale G Patty Mills UTIL Malik Monk,,,
182,1368182171,KaiserSose199,0,286.5,PF Anthony Davis PG Donovan Mitchell G Jeff Teague SF Josh Jackson F Derrick Favors SG Kelly Oubre Jr. UTIL Bismack Biyombo C Richaun Holmes,,,
186,1368051748,cisky28,0,286.25,SG Donovan Mitchell C LaMarcus Aldridge UTIL Willie Cauley-Stein F Aaron Gordon G Zach LaVine SF Jayson Tatum PG Bryn Forbes PF Richaun Holmes,,,
187,1368237957,grummy60,0,286,UTIL Karl-Anthony Towns PG De'Aaron Fox PF Julius Randle C Willie Cauley-Stein SF Bogdan Bogdanovic G Torrey Craig F Jaylen Brown SG Wayne Selden Jr.,,,
188,1366728843,bric75,0,285.75,G Russell Westbrook UTIL Donovan Mitchell PF T.J. Warren SF Josh Jackson PG Dennis Schroder SG Malik Beasley C Bismack Biyombo F Royce O'Neale,,,
188,1367504508,Blomo3221,0,285.75,PG Russell Westbrook PF Anthony Davis F Derrick Favors UTIL Kelly Oubre Jr. G Bryn Forbes C Taj Gibson SG Terrence Ross SF Royce O'Neale,,,
190,1367995940,smonger19,0,285.5,PF Anthony Davis C Karl-Anthony Towns G Jeff Teague F Derrick Favors SG Dennis Schroder UTIL Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones,,,
191,1368032418,Plainsmen101,0,285.25,SG Donovan Mitchell C Rudy Gobert G Jeff Teague PG Kris Dunn UTIL Zach LaVine PF Lauri Markkanen F Kyle Korver SF Royce O'Neale,,,
191,1368257627,stranger33,0,285.25,PF Anthony Davis PG Donovan Mitchell SG Andrew Wiggins UTIL Paul Millsap G Malik Beasley C Bismack Biyombo F Kyle Korver SF Royce O'Neale,,,
193,1366794079,Evorscan3,0,284.75,PF Anthony Davis C Nikola Vucevic G Kemba Walker PG Dennis Schroder SG Kelly Oubre Jr. F Josh Okogie UTIL Guillermo Hernangómez SF Davis Bertans,,,
193,1367087184,Jal0108,0,284.75,PF Anthony Davis G Donovan Mitchell PG Kemba Walker C Derrick Favors SG Jaylen Brown F Kelly Oubre Jr. UTIL Harry Giles SF Davis Bertans,,,
195,1367505693,xomar80x,0,284,C Karl-Anthony Towns UTIL Nikola Vucevic G Kemba Walker SF Buddy Hield SG Dennis Schroder F E'Twaun Moore PG Tyus Jones PF Jonathan Isaac,,,
196,1366365258,TomsDogs,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1366807319,bpl21,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1366836943,theOGking_tay,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1367250413,pipolechap,0,283.75,C Karl-Anthony Towns SF Andrew Wiggins PG Jeff Teague F Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder UTIL Royce O'Neale,,,
196,1367655249,Gert87,0,283.75,UTIL Russell Westbrook PF Anthony Davis C Wendell Carter Jr. PG De'Anthony Melton SG Jaylen Brown G Kelly Oubre Jr. F Kyle Korver SF Marco Belinelli,,,
196,1368113331,crazyivan24,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1368207733,Conflicted15,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1368272789,cjm1119,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
196,1368322710,gmiante,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,,
205,1367767856,docblaze,0,283.5,PG Russell Westbrook F Anthony Davis PF Josh Jackson G Kelly Oubre Jr. SG Malik Beasley UTIL Taj Gibson SF Royce O'Neale C Richaun Holmes,,,
205,1368282067,Nikhil1989,0,283.5,C Karl-Anthony Towns G Kemba Walker PG Jeff Teague SF Josh Jackson UTIL Jeremy Lamb PF Derrick Favors SG Dennis Schroder F Royce O'Neale,,,
207,1366841983,Jdezz27,0,283.25,PF Anthony Davis C Karl-Anthony Towns PG Kemba Walker UTIL Taj Gibson G Josh Okogie SF Royce O'Neale F Richaun Holmes SG Malik Monk,,,
207,1368196348,jharper90,0,283.25,C Anthony Davis PG Donovan Mitchell G DeMar DeRozan PF Derrick Favors SG Kelly Oubre Jr. UTIL Taj Gibson SF Royce O'Neale F Terrance Ferguson,,,
209,1367555381,MKEgoat,0,283,PF Anthony Davis SG Donovan Mitchell C Rudy Gobert G Joe Ingles PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes UTIL Pau Gasol,,,
209,1367850140,kido1032,0,283,PF Anthony Davis SG Donovan Mitchell C Rudy Gobert G Joe Ingles PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes UTIL Pau Gasol,,,
209,1368215572,Sandman1414,0,283,PF Anthony Davis SG Donovan Mitchell C Rudy Gobert G Joe Ingles PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes UTIL Pau Gasol,,,
209,1368260124,VinnyCash007,0,283,SG Donovan Mitchell G Kemba Walker C Rudy Gobert UTIL Buddy Hield SF Joe Ingles PG Bryn Forbes F Royce O'Neale PF Richaun Holmes,,,
213,1368144774,kdutoit,0,282.75,PG Donovan Mitchell G De'Aaron Fox C Deandre Ayton SG Andrew Wiggins PF Lauri Markkanen F Wendell Carter Jr. SF Terrence Ross UTIL Mikal Bridges,,,
214,1367286553,caseyohare1,0,282.25,UTIL Nikola Jokic PG Kemba Walker C Rudy Gobert G Zach LaVine SG Dennis Schroder SF Evan Fournier PF Harry Giles F Marco Belinelli,,,
215,1368218332,daveruski20,0,282,C Anthony Davis PG Donovan Mitchell F DeMar DeRozan SF Andrew Wiggins SG Kelly Oubre Jr. G Marco Belinelli PF Darius Miller UTIL Chandler Hutchison,,,
216,1366876263,jeffrey141,0,281.75,F Anthony Davis PG Donovan Mitchell C Deandre Ayton UTIL Willie Cauley-Stein SG Jeremy Lamb G Patty Mills SF Marco Belinelli PF Khem Birch,,,
216,1368210468,westur999,0,281.75,C Nikola Vucevic PG Kemba Walker UTIL Rudy Gobert SF Buddy Hield G Dennis Schroder SG Evan Fournier PF Jae Crowder F Royce O'Neale,,,
216,1368294447,fvillanu,0,281.75,C Nikola Vucevic G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,,
219,1368303342,skarins09,0,281.5,PF Anthony Davis UTIL LaMarcus Aldridge SG Andrew Wiggins C Willie Cauley-Stein F Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale G Terrance Ferguson,,,
220,1366874727,suidmach,0,281.25,C Karl-Anthony Towns SG Jrue Holiday G Jeff Teague F Buddy Hield UTIL Zach LaVine PG Dennis Schroder SF Jae Crowder PF Jonathan Isaac,,,
220,1367583988,iMojo,0,281.25,C Karl-Anthony Towns UTIL Kemba Walker G De'Aaron Fox SF Jeremy Lamb F Derrick Favors PG Dennis Schroder PF Mason Plumlee SG Malik Monk,,,
220,1368194612,stephenk,0,281.25,SG Jamal Murray PF Julius Randle C Willie Cauley-Stein UTIL Steven Adams F Aaron Gordon SF Jayson Tatum PG Derrick White G Tyus Jones,,,
223,1367796164,stevennfl,0,281,PF Anthony Davis SG Andrew Wiggins UTIL Willie Cauley-Stein PG Jeff Teague G Elfrid Payton SF Kelly Oubre Jr. F Royce O'Neale C Richaun Holmes,,,
223,1368148500,BillyVonElds,0,281,UTIL Karl-Anthony Towns C Nikola Vucevic SG Andrew Wiggins PG Jeff Teague SF Josh Jackson G Malik Beasley F Royce O'Neale PF Michael Kidd-Gilchrist,,,
225,1368184476,vandy2bid,0,280.75,UTIL Karl-Anthony Towns G Kemba Walker SF DeMar DeRozan F Julius Randle SG Dennis Schroder PF Taj Gibson PG Tyus Jones C Pau Gasol,,,
226,1367383282,feeky123,0,280.25,C Karl-Anthony Towns SG Jrue Holiday SF Andrew Wiggins PG Jeff Teague PF Jerami Grant F Marvin Bagley III G Bryn Forbes UTIL Royce O'Neale,,,
227,1366140652,moonizz,0,280,SG Donovan Mitchell PG Jamal Murray C Deandre Ayton SF T.J. Warren F Josh Jackson G Derrick White PF Jerami Grant UTIL Royce O'Neale,,,
227,1367459701,bsuperak,0,280,UTIL Karl-Anthony Towns SG Jrue Holiday C Willie Cauley-Stein PG Jeff Teague SF Joe Ingles G De'Anthony Melton PF Richaun Holmes F Harry Giles,,,
227,1368241998,mello01,0,280,PG Kyrie Irving G Kemba Walker C Deandre Ayton SG Buddy Hield PF Al Horford SF Marvin Williams UTIL Malik Beasley F Kyle Korver,,,
230,1367641096,fantasyisreal23,0,279.75,PG Russell Westbrook C Anthony Davis SG Zach LaVine G Dennis Schroder F Jae Crowder SF Royce O'Neale PF Richaun Holmes UTIL Marco Belinelli,,,
230,1368001176,BigT44,0,279.75,C Karl-Anthony Towns UTIL Kemba Walker PG Jeff Teague SG Kris Dunn G Zach LaVine PF Derrick Favors SF Royce O'Neale F Harry Giles,,,
232,1367049578,mazwa,0,279.5,PF Anthony Davis UTIL Karl-Anthony Towns PG Kemba Walker SG Zach LaVine F Richaun Holmes G Malik Monk SF Marco Belinelli C Pau Gasol,,,
232,1368173288,TheX8oD,0,279.5,PG Kemba Walker G De'Aaron Fox SG Jamal Murray C Willie Cauley-Stein SF Josh Jackson PF Derrick Favors UTIL De'Anthony Melton F Royce O'Neale,,,
234,1368129445,buddyragen01,0,279.25,C Anthony Davis PG Donovan Mitchell SG Andrew Wiggins G Joe Ingles PF Josh Jackson SF Royce O'Neale F Richaun Holmes UTIL Marco Belinelli,,,
235,1366867321,RdizzleBC,0,279,UTIL Anthony Davis C Nikola Vucevic SF Aaron Gordon PG Elfrid Payton PF Derrick Favors SG Nicolas Batum F Royce O'Neale G Malik Monk,,,
235,1367220942,arjunkumar08,0,279,C Nikola Vucevic SG Donovan Mitchell G De'Aaron Fox PF Julius Randle F Marvin Bagley III PG Malik Beasley UTIL Guillermo Hernangómez SF Royce O'Neale,,,
235,1367539147,greggor_1945,0,279,UTIL Anthony Davis PF LaMarcus Aldridge F Paul Millsap SF Jayson Tatum PG Dennis Schroder C Mason Plumlee SG Jaylen Brown G Kelly Oubre Jr.,,,
235,1368164752,Epignosis,0,279,F Anthony Davis C Nikola Vucevic PF Aaron Gordon PG Elfrid Payton UTIL Derrick Favors SG Nicolas Batum SF Royce O'Neale G Malik Monk,,,
235,1368203164,brpunkrmax,0,279,PF Anthony Davis UTIL Karl-Anthony Towns G Kris Dunn SG Joe Ingles PG Derrick White SF Royce O'Neale F Harry Giles C Pau Gasol,,,
235,1368301778,mrgoodseats,0,279,PF Anthony Davis C Nikola Vucevic SF Aaron Gordon PG Elfrid Payton UTIL Derrick Favors SG Nicolas Batum F Royce O'Neale G Malik Monk,,,
241,1366903474,ehansen1482,0,278.75,UTIL Karl-Anthony Towns G Kemba Walker PG Jeff Teague SG Zach LaVine PF Josh Jackson C Al Horford SF Royce O'Neale F Justin Jackson,,,
241,1367679972,YukDaDizzel,0,278.75,C Nikola Vucevic G Donovan Mitchell SG Andrew Wiggins UTIL Joe Ingles PG Elfrid Payton F Derrick Favors PF Mason Plumlee SF Kelly Oubre Jr.,,,
241,1368227474,Johjama,0,278.75,PG Russell Westbrook C Rudy Gobert UTIL Jeff Teague F Josh Jackson PF Derrick Favors SF Kelly Oubre Jr. SG Bryn Forbes G Tyus Jones,,,
241,1368314999,ebor1973,0,278.75,PG Kemba Walker C Rudy Gobert G Jamal Murray SG Joe Ingles F Bogdan Bogdanovic PF Josh Jackson SF Kelly Oubre Jr. UTIL Guillermo Hernangómez,,,
245,1367075484,chrisfleis,0,278.5,PF Anthony Davis PG De'Aaron Fox SG Buddy Hield SF Marcus Morris F Derrick Favors G Dennis Schroder C Bismack Biyombo UTIL Kyle Korver,,,
245,1368114350,ChrisKenessey,0,278.5,C Anthony Davis F Paul George G Buddy Hield PF Jerami Grant UTIL Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale PG Malik Monk,,,
247,1368077298,sgibson619,0,278.25,PF Anthony Davis G Jrue Holiday C Deandre Ayton SG Zach LaVine SF Jayson Tatum PG Dennis Schroder F Davis Bertans UTIL Pau Gasol,,,
247,1368261989,CWHomes,0,278.25,C Karl-Anthony Towns PG Kemba Walker SG Buddy Hield PF Lauri Markkanen SF Josh Jackson G Dennis Schroder F Jae Crowder UTIL Guillermo Hernangómez,,,
247,1368267524,4bettornotworse,0,278.25,C Rudy Gobert PG Jrue Holiday SG Jamal Murray UTIL Willie Cauley-Stein SF Joe Ingles F Derrick Favors G De'Anthony Melton PF Richaun Holmes,,,
