,model,lineupNum,team,player_name,concatNameTeam
7386,A_pydfs_0.40_Exp,924,DEN,Juancho Hernangomez,Juancho HernangomezDEN
7387,A_pydfs_0.40_Exp,924,NOP,Anthony Davis,Anthony DavisNOP
7388,A_pydfs_0.40_Exp,924,SAS,Pau Gasol,Pau GasolSAS
7389,A_pydfs_0.40_Exp,924,DEN,Will Barton,Will BartonDEN
7390,A_pydfs_0.40_Exp,924,NOP,Nikola Mirotic,Nikola MiroticNOP
7391,A_pydfs_0.40_Exp,924,OKC,Steven Adams,Steven AdamsOKC
7392,A_pydfs_0.40_Exp,925,NOP,Jrue Holiday,Jrue HolidayNOP
7393,A_pydfs_0.40_Exp,925,CHI,Zach LaVine,Zach LaVineCHI
7394,A_pydfs_0.40_Exp,925,BOS,Jayson Tatum,Jayson TatumBOS
7395,A_pydfs_0.40_Exp,925,NOP,Anthony Davis,Anthony DavisNOP
7396,A_pydfs_0.40_Exp,925,CHI,Bobby Portis,Bobby PortisCHI
7397,A_pydfs_0.40_Exp,925,DEN,Will Barton,Will BartonDEN
7398,A_pydfs_0.40_Exp,925,MIN,Taj Gibson,Taj GibsonMIN
7399,A_pydfs_0.40_Exp,925,OKC,Dennis Schroder,Dennis SchroderOKC
7400,A_pydfs_0.40_Exp,926,CHI,Zach LaVine,Zach LaVineCHI
7401,A_pydfs_0.40_Exp,926,DEN,Will Barton,Will BartonDEN
7402,A_pydfs_0.40_Exp,926,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
7403,A_pydfs_0.40_Exp,926,NOP,Anthony Davis,Anthony DavisNOP
7404,A_pydfs_0.40_Exp,926,ORL,Nikola Vucevic,Nikola VucevicORL
7405,A_pydfs_0.40_Exp,926,OKC,Dennis Schroder,Dennis SchroderOKC
7406,A_pydfs_0.40_Exp,926,NOP,Nikola Mirotic,Nikola MiroticNOP
7407,A_pydfs_0.40_Exp,926,CHI,Bobby Portis,Bobby PortisCHI
7408,A_pydfs_0.40_Exp,927,NOP,Jrue Holiday,Jrue HolidayNOP
7409,A_pydfs_0.40_Exp,927,CHI,Zach LaVine,Zach LaVineCHI
7410,A_pydfs_0.40_Exp,927,DEN,Will Barton,Will BartonDEN
7411,A_pydfs_0.40_Exp,927,NOP,Anthony Davis,Anthony DavisNOP
7412,A_pydfs_0.40_Exp,927,SAS,Pau Gasol,Pau GasolSAS
7413,A_pydfs_0.40_Exp,927,OKC,Dennis Schroder,Dennis SchroderOKC
7414,A_pydfs_0.40_Exp,927,ORL,Evan Fournier,Evan FournierORL
7415,A_pydfs_0.40_Exp,927,OKC,Steven Adams,Steven AdamsOKC
7416,A_pydfs_0.40_Exp,928,NOP,Jrue Holiday,Jrue HolidayNOP
7417,A_pydfs_0.40_Exp,928,CHI,Zach LaVine,Zach LaVineCHI
7418,A_pydfs_0.40_Exp,928,DEN,Will Barton,Will BartonDEN
7419,A_pydfs_0.40_Exp,928,NOP,Anthony Davis,Anthony DavisNOP
7420,A_pydfs_0.40_Exp,928,NOP,Nikola Mirotic,Nikola MiroticNOP
7421,A_pydfs_0.40_Exp,928,ORL,Evan Fournier,Evan FournierORL
7422,A_pydfs_0.40_Exp,928,SAC,Iman Shumpert,Iman ShumpertSAC
7423,A_pydfs_0.40_Exp,928,OKC,Dennis Schroder,Dennis SchroderOKC
7424,A_pydfs_0.40_Exp,929,NOP,Jrue Holiday,Jrue HolidayNOP
7425,A_pydfs_0.40_Exp,929,CHI,Zach LaVine,Zach LaVineCHI
7426,A_pydfs_0.40_Exp,929,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
7427,A_pydfs_0.40_Exp,929,NOP,Anthony Davis,Anthony DavisNOP
7428,A_pydfs_0.40_Exp,929,NOP,Nikola Mirotic,Nikola MiroticNOP
7429,A_pydfs_0.40_Exp,929,DEN,Will Barton,Will BartonDEN
7430,A_pydfs_0.40_Exp,929,BOS,Jayson Tatum,Jayson TatumBOS
7431,A_pydfs_0.40_Exp,929,CHI,Bobby Portis,Bobby PortisCHI
7432,A_pydfs_0.40_Exp,930,NOP,Jrue Holiday,Jrue HolidayNOP
7433,A_pydfs_0.40_Exp,930,CHI,Zach LaVine,Zach LaVineCHI
7434,A_pydfs_0.40_Exp,930,DEN,Will Barton,Will BartonDEN
7435,A_pydfs_0.40_Exp,930,NOP,Anthony Davis,Anthony DavisNOP
7436,A_pydfs_0.40_Exp,930,SAS,Pau Gasol,Pau GasolSAS
7437,A_pydfs_0.40_Exp,930,OKC,Dennis Schroder,Dennis SchroderOKC
7438,A_pydfs_0.40_Exp,930,CHI,Bobby Portis,Bobby PortisCHI
7439,A_pydfs_0.40_Exp,930,OKC,Steven Adams,Steven AdamsOKC
7440,A_pydfs_0.40_Exp,931,NOP,Jrue Holiday,Jrue HolidayNOP
7441,A_pydfs_0.40_Exp,931,CHI,Zach LaVine,Zach LaVineCHI
7442,A_pydfs_0.40_Exp,931,DEN,Will Barton,Will BartonDEN
7443,A_pydfs_0.40_Exp,931,NOP,Anthony Davis,Anthony DavisNOP
7444,A_pydfs_0.40_Exp,931,NOP,Nikola Mirotic,Nikola MiroticNOP
7445,A_pydfs_0.40_Exp,931,OKC,Dennis Schroder,Dennis SchroderOKC
7446,A_pydfs_0.40_Exp,931,CHI,Bobby Portis,Bobby PortisCHI
7447,A_pydfs_0.40_Exp,931,SAC,Iman Shumpert,Iman ShumpertSAC
7448,A_pydfs_0.40_Exp,932,NOP,Jrue Holiday,Jrue HolidayNOP
7449,A_pydfs_0.40_Exp,932,CHI,Zach LaVine,Zach LaVineCHI
7450,A_pydfs_0.40_Exp,932,DEN,Will Barton,Will BartonDEN
7451,A_pydfs_0.40_Exp,932,NOP,Anthony Davis,Anthony DavisNOP
7452,A_pydfs_0.40_Exp,932,NOP,Nikola Mirotic,Nikola MiroticNOP
7453,A_pydfs_0.40_Exp,932,ORL,Evan Fournier,Evan FournierORL
7454,A_pydfs_0.40_Exp,932,DEN,Juancho Hernangomez,Juancho HernangomezDEN
7455,A_pydfs_0.40_Exp,932,OKC,Dennis Schroder,Dennis SchroderOKC
7456,A_pydfs_0.40_Exp,933,CHI,Zach LaVine,Zach LaVineCHI
7457,A_pydfs_0.40_Exp,933,DEN,Will Barton,Will BartonDEN
7458,A_pydfs_0.40_Exp,933,OKC,Paul George,Paul GeorgeOKC
7459,A_pydfs_0.40_Exp,933,NOP,Anthony Davis,Anthony DavisNOP
7460,A_pydfs_0.40_Exp,933,SAS,Pau Gasol,Pau GasolSAS
7461,A_pydfs_0.40_Exp,933,OKC,Dennis Schroder,Dennis SchroderOKC
7462,A_pydfs_0.40_Exp,933,NOP,Nikola Mirotic,Nikola MiroticNOP
7463,A_pydfs_0.40_Exp,933,BOS,Terry Rozier,Terry RozierBOS
7464,A_pydfs_0.40_Exp,934,NOP,Jrue Holiday,Jrue HolidayNOP
7465,A_pydfs_0.40_Exp,934,CHI,Zach LaVine,Zach LaVineCHI
7466,A_pydfs_0.40_Exp,934,DEN,Will Barton,Will BartonDEN
7467,A_pydfs_0.40_Exp,934,NOP,Anthony Davis,Anthony DavisNOP
7468,A_pydfs_0.40_Exp,934,NOP,Nikola Mirotic,Nikola MiroticNOP
7469,A_pydfs_0.40_Exp,934,OKC,Dennis Schroder,Dennis SchroderOKC
7470,A_pydfs_0.40_Exp,934,CHI,Bobby Portis,Bobby PortisCHI
7471,A_pydfs_0.40_Exp,934,DEN,Juancho Hernangomez,Juancho HernangomezDEN
7472,A_pydfs_0.40_Exp,935,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
7473,A_pydfs_0.40_Exp,935,CHI,Zach LaVine,Zach LaVineCHI
7474,A_pydfs_0.40_Exp,935,DEN,Will Barton,Will BartonDEN
7475,A_pydfs_0.40_Exp,935,NOP,Anthony Davis,Anthony DavisNOP
7476,A_pydfs_0.40_Exp,935,ORL,Nikola Vucevic,Nikola VucevicORL
7477,A_pydfs_0.40_Exp,935,ORL,Evan Fournier,Evan FournierORL
7478,A_pydfs_0.40_Exp,935,NOP,Nikola Mirotic,Nikola MiroticNOP
7479,A_pydfs_0.40_Exp,935,OKC,Dennis Schroder,Dennis SchroderOKC
7480,A_pydfs_0.40_Exp,936,DEN,Monte Morris,Monte MorrisDEN
7481,A_pydfs_0.40_Exp,936,NOP,Jrue Holiday,Jrue HolidayNOP
7482,A_pydfs_0.40_Exp,936,DEN,Will Barton,Will BartonDEN
7483,A_pydfs_0.40_Exp,936,NOP,Anthony Davis,Anthony DavisNOP
7484,A_pydfs_0.40_Exp,936,NOP,Nikola Mirotic,Nikola MiroticNOP
7485,A_pydfs_0.40_Exp,936,CHI,Zach LaVine,Zach LaVineCHI
7486,A_pydfs_0.40_Exp,936,MIN,Taj Gibson,Taj GibsonMIN
7487,A_pydfs_0.40_Exp,936,OKC,Dennis Schroder,Dennis SchroderOKC
7488,A_pydfs_0.40_Exp,937,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
7489,A_pydfs_0.40_Exp,937,CHI,Zach LaVine,Zach LaVineCHI
7490,A_pydfs_0.40_Exp,937,DEN,Will Barton,Will BartonDEN
7491,A_pydfs_0.40_Exp,937,NOP,Anthony Davis,Anthony DavisNOP
7492,A_pydfs_0.40_Exp,937,ORL,Nikola Vucevic,Nikola VucevicORL
7493,A_pydfs_0.40_Exp,937,OKC,Dennis Schroder,Dennis SchroderOKC
7494,A_pydfs_0.40_Exp,937,NOP,Nikola Mirotic,Nikola MiroticNOP
7495,A_pydfs_0.40_Exp,937,CHI,Bobby Portis,Bobby PortisCHI
7496,A_pydfs_0.40_Exp,938,NOP,Jrue Holiday,Jrue HolidayNOP
7497,A_pydfs_0.40_Exp,938,CHI,Zach LaVine,Zach LaVineCHI
7498,A_pydfs_0.40_Exp,938,DEN,Will Barton,Will BartonDEN
7499,A_pydfs_0.40_Exp,938,NOP,Anthony Davis,Anthony DavisNOP
7500,A_pydfs_0.40_Exp,938,NOP,Nikola Mirotic,Nikola MiroticNOP
7501,A_pydfs_0.40_Exp,938,OKC,Dennis Schroder,Dennis SchroderOKC
7502,A_pydfs_0.40_Exp,938,UTA,Derrick Favors,Derrick FavorsUTA
7503,A_pydfs_0.40_Exp,938,SAC,Iman Shumpert,Iman ShumpertSAC
7504,A_pydfs_0.40_Exp,939,NOP,Jrue Holiday,Jrue HolidayNOP
7505,A_pydfs_0.40_Exp,939,CHI,Zach LaVine,Zach LaVineCHI
7506,A_pydfs_0.40_Exp,939,DEN,Will Barton,Will BartonDEN
7507,A_pydfs_0.40_Exp,939,NOP,Anthony Davis,Anthony DavisNOP
7508,A_pydfs_0.40_Exp,939,NOP,Nikola Mirotic,Nikola MiroticNOP
7509,A_pydfs_0.40_Exp,939,OKC,Dennis Schroder,Dennis SchroderOKC
7510,A_pydfs_0.40_Exp,939,MIN,Taj Gibson,Taj GibsonMIN
7511,A_pydfs_0.40_Exp,939,NOP,E'Twaun Moore,E'Twaun MooreNOP
7512,A_pydfs_0.40_Exp,940,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
7513,A_pydfs_0.40_Exp,940,NOP,Jrue Holiday,Jrue HolidayNOP
7514,A_pydfs_0.40_Exp,940,BOS,Jayson Tatum,Jayson TatumBOS
7515,A_pydfs_0.40_Exp,940,NOP,Anthony Davis,Anthony DavisNOP
7516,A_pydfs_0.40_Exp,940,NOP,Nikola Mirotic,Nikola MiroticNOP
7517,A_pydfs_0.40_Exp,940,CHI,Zach LaVine,Zach LaVineCHI
7518,A_pydfs_0.40_Exp,940,DEN,Will Barton,Will BartonDEN
7519,A_pydfs_0.40_Exp,940,CHI,Bobby Portis,Bobby PortisCHI
7520,A_pydfs_0.40_Exp,941,NOP,Jrue Holiday,Jrue HolidayNOP
7521,A_pydfs_0.40_Exp,941,CHI,Zach LaVine,Zach LaVineCHI
7522,A_pydfs_0.40_Exp,941,DEN,Will Barton,Will BartonDEN
7523,A_pydfs_0.40_Exp,941,CHI,Lauri Markkanen,Lauri MarkkanenCHI
7524,A_pydfs_0.40_Exp,941,SAS,Pau Gasol,Pau GasolSAS
7525,A_pydfs_0.40_Exp,941,OKC,Dennis Schroder,Dennis SchroderOKC
7526,A_pydfs_0.40_Exp,941,NOP,Anthony Davis,Anthony DavisNOP
7527,A_pydfs_0.40_Exp,941,BOS,Al Horford,Al HorfordBOS
7528,A_pydfs_0.40_Exp,942,NOP,Jrue Holiday,Jrue HolidayNOP
7529,A_pydfs_0.40_Exp,942,CHI,Zach LaVine,Zach LaVineCHI
7530,A_pydfs_0.40_Exp,942,DEN,Will Barton,Will BartonDEN
7531,A_pydfs_0.40_Exp,942,NOP,Anthony Davis,Anthony DavisNOP
7532,A_pydfs_0.40_Exp,942,NOP,Nikola Mirotic,Nikola MiroticNOP
7533,A_pydfs_0.40_Exp,942,OKC,Dennis Schroder,Dennis SchroderOKC
7534,A_pydfs_0.40_Exp,942,UTA,Derrick Favors,Derrick FavorsUTA
7535,A_pydfs_0.40_Exp,942,DEN,Juancho Hernangomez,Juancho HernangomezDEN
7536,A_pydfs_0.40_Exp,943,NOP,Jrue Holiday,Jrue HolidayNOP
7537,A_pydfs_0.40_Exp,943,CHI,Zach LaVine,Zach LaVineCHI
7538,A_pydfs_0.40_Exp,943,BOS,Jayson Tatum,Jayson TatumBOS
7539,A_pydfs_0.40_Exp,943,NOP,Anthony Davis,Anthony DavisNOP
7540,A_pydfs_0.40_Exp,943,SAS,Pau Gasol,Pau GasolSAS
7541,A_pydfs_0.40_Exp,943,DEN,Will Barton,Will BartonDEN
7542,A_pydfs_0.40_Exp,943,NOP,Nikola Mirotic,Nikola MiroticNOP
7543,A_pydfs_0.40_Exp,943,MIN,Taj Gibson,Taj GibsonMIN
7544,A_pydfs_0.40_Exp,944,NOP,Jrue Holiday,Jrue HolidayNOP
7545,A_pydfs_0.40_Exp,944,CHI,Zach LaVine,Zach LaVineCHI
7546,A_pydfs_0.40_Exp,944,ORL,Aaron Gordon,Aaron GordonORL
7547,A_pydfs_0.40_Exp,944,NOP,Anthony Davis,Anthony DavisNOP
7548,A_pydfs_0.40_Exp,944,CHI,Bobby Portis,Bobby PortisCHI
7549,A_pydfs_0.40_Exp,944,OKC,Dennis Schroder,Dennis SchroderOKC
7550,A_pydfs_0.40_Exp,944,DEN,Will Barton,Will BartonDEN
7551,A_pydfs_0.40_Exp,944,BOS,Terry Rozier,Terry RozierBOS
7552,A_pydfs_0.40_Exp,945,NOP,Jrue Holiday,Jrue HolidayNOP
7553,A_pydfs_0.40_Exp,945,CHI,Zach LaVine,Zach LaVineCHI
7554,A_pydfs_0.40_Exp,945,DEN,Will Barton,Will BartonDEN
7555,A_pydfs_0.40_Exp,945,NOP,Anthony Davis,Anthony DavisNOP
7556,A_pydfs_0.40_Exp,945,SAS,Pau Gasol,Pau GasolSAS
7557,A_pydfs_0.40_Exp,945,OKC,Dennis Schroder,Dennis SchroderOKC
7558,A_pydfs_0.40_Exp,945,NOP,Julius Randle,Julius RandleNOP
7559,A_pydfs_0.40_Exp,945,ORL,Terrence Ross,Terrence RossORL
7560,A_pydfs_0.40_Exp,946,NOP,Jrue Holiday,Jrue HolidayNOP
7561,A_pydfs_0.40_Exp,946,SAC,Buddy Hield,Buddy HieldSAC
7562,A_pydfs_0.40_Exp,946,OKC,Paul George,Paul GeorgeOKC
7563,A_pydfs_0.40_Exp,946,NOP,Nikola Mirotic,Nikola MiroticNOP
7564,A_pydfs_0.40_Exp,946,CHI,Bobby Portis,Bobby PortisCHI
7565,A_pydfs_0.40_Exp,946,CHI,Zach LaVine,Zach LaVineCHI
7566,A_pydfs_0.40_Exp,946,DEN,Will Barton,Will BartonDEN
7567,A_pydfs_0.40_Exp,946,OKC,Dennis Schroder,Dennis SchroderOKC
7568,A_pydfs_0.40_Exp,947,NOP,Jrue Holiday,Jrue HolidayNOP
7569,A_pydfs_0.40_Exp,947,CHI,Zach LaVine,Zach LaVineCHI
7570,A_pydfs_0.40_Exp,947,OKC,Paul George,Paul GeorgeOKC
7571,A_pydfs_0.40_Exp,947,NOP,Julius Randle,Julius RandleNOP
7572,A_pydfs_0.40_Exp,947,NOP,Nikola Mirotic,Nikola MiroticNOP
7573,A_pydfs_0.40_Exp,947,DEN,Will Barton,Will BartonDEN
7574,A_pydfs_0.40_Exp,947,SAC,Iman Shumpert,Iman ShumpertSAC
7575,A_pydfs_0.40_Exp,947,OKC,Dennis Schroder,Dennis SchroderOKC
7576,A_pydfs_0.40_Exp,948,NOP,Jrue Holiday,Jrue HolidayNOP
7577,A_pydfs_0.40_Exp,948,CHI,Zach LaVine,Zach LaVineCHI
7578,A_pydfs_0.40_Exp,948,ORL,Evan Fournier,Evan FournierORL
7579,A_pydfs_0.40_Exp,948,CHI,Lauri Markkanen,Lauri MarkkanenCHI
7580,A_pydfs_0.40_Exp,948,SAS,Pau Gasol,Pau GasolSAS
7581,A_pydfs_0.40_Exp,948,OKC,Dennis Schroder,Dennis SchroderOKC
7582,A_pydfs_0.40_Exp,948,NOP,Anthony Davis,Anthony DavisNOP
7583,A_pydfs_0.40_Exp,948,NOP,Nikola Mirotic,Nikola MiroticNOP
7584,A_pydfs_0.40_Exp,949,NOP,Jrue Holiday,Jrue HolidayNOP
7585,A_pydfs_0.40_Exp,949,CHI,Zach LaVine,Zach LaVineCHI
7586,A_pydfs_0.40_Exp,949,OKC,Paul George,Paul GeorgeOKC
7587,A_pydfs_0.40_Exp,949,NOP,Julius Randle,Julius RandleNOP
7588,A_pydfs_0.40_Exp,949,NOP,Nikola Mirotic,Nikola MiroticNOP
7589,A_pydfs_0.40_Exp,949,DEN,Will Barton,Will BartonDEN
7590,A_pydfs_0.40_Exp,949,DEN,Juancho Hernangomez,Juancho HernangomezDEN
7591,A_pydfs_0.40_Exp,949,OKC,Dennis Schroder,Dennis SchroderOKC
7592,A_pydfs_0.40_Exp,950,CHI,Zach LaVine,Zach LaVineCHI
7593,A_pydfs_0.40_Exp,950,SAS,DeMar DeRozan,DeMar DeRozanSAS
7594,A_pydfs_0.40_Exp,950,DEN,Will Barton,Will BartonDEN
7595,A_pydfs_0.40_Exp,950,NOP,Anthony Davis,Anthony DavisNOP
7596,A_pydfs_0.40_Exp,950,NOP,Nikola Mirotic,Nikola MiroticNOP
7597,A_pydfs_0.40_Exp,950,OKC,Dennis Schroder,Dennis SchroderOKC
7598,A_pydfs_0.40_Exp,950,CHI,Bobby Portis,Bobby PortisCHI
7599,A_pydfs_0.40_Exp,950,BOS,Terry Rozier,Terry RozierBOS
7600,A_pydfs_0.40_Exp,951,NOP,Jrue Holiday,Jrue HolidayNOP
7601,A_pydfs_0.40_Exp,951,DEN,Gary Harris,Gary HarrisDEN
7602,A_pydfs_0.40_Exp,951,DEN,Will Barton,Will BartonDEN
7603,A_pydfs_0.40_Exp,951,NOP,Anthony Davis,Anthony DavisNOP
7604,A_pydfs_0.40_Exp,951,NOP,Nikola Mirotic,Nikola MiroticNOP
7605,A_pydfs_0.40_Exp,951,CHI,Zach LaVine,Zach LaVineCHI
7606,A_pydfs_0.40_Exp,951,SAS,Marco Belinelli,Marco BelinelliSAS
7607,A_pydfs_0.40_Exp,951,OKC,Dennis Schroder,Dennis SchroderOKC
7608,A_pydfs_0.40_Exp,952,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
7609,A_pydfs_0.40_Exp,952,NOP,Jrue Holiday,Jrue HolidayNOP
7610,A_pydfs_0.40_Exp,952,DEN,Will Barton,Will BartonDEN
7611,A_pydfs_0.40_Exp,952,NOP,Anthony Davis,Anthony DavisNOP
7612,A_pydfs_0.40_Exp,952,PHO,Deandre Ayton,Deandre AytonPHO
7613,A_pydfs_0.40_Exp,952,CHI,Zach LaVine,Zach LaVineCHI
7614,A_pydfs_0.40_Exp,952,CHI,Bobby Portis,Bobby PortisCHI
7615,A_pydfs_0.40_Exp,952,OKC,Dennis Schroder,Dennis SchroderOKC
7616,A_pydfs_0.40_Exp,953,NOP,Jrue Holiday,Jrue HolidayNOP
7617,A_pydfs_0.40_Exp,953,CHI,Zach LaVine,Zach LaVineCHI
7618,A_pydfs_0.40_Exp,953,DEN,Will Barton,Will BartonDEN
7619,A_pydfs_0.40_Exp,953,NOP,Anthony Davis,Anthony DavisNOP
7620,A_pydfs_0.40_Exp,953,NOP,Nikola Mirotic,Nikola MiroticNOP
7621,A_pydfs_0.40_Exp,953,OKC,Dennis Schroder,Dennis SchroderOKC
7622,A_pydfs_0.40_Exp,953,MIN,Taj Gibson,Taj GibsonMIN
7623,A_pydfs_0.40_Exp,953,SAS,Bryn Forbes,Bryn ForbesSAS
7624,A_pydfs_0.40_Exp,954,DEN,Monte Morris,Monte MorrisDEN
7625,A_pydfs_0.40_Exp,954,NOP,Jrue Holiday,Jrue HolidayNOP
7626,A_pydfs_0.40_Exp,954,DEN,Will Barton,Will BartonDEN
7627,A_pydfs_0.40_Exp,954,NOP,Anthony Davis,Anthony DavisNOP
7628,A_pydfs_0.40_Exp,954,NOP,Nikola Mirotic,Nikola MiroticNOP
7629,A_pydfs_0.40_Exp,954,CHI,Zach LaVine,Zach LaVineCHI
7630,A_pydfs_0.40_Exp,954,ORL,Evan Fournier,Evan FournierORL
7631,A_pydfs_0.40_Exp,954,CHI,Bobby Portis,Bobby PortisCHI
7632,A_pydfs_0.40_Exp,955,CHI,Zach LaVine,Zach LaVineCHI
7633,A_pydfs_0.40_Exp,955,DEN,Gary Harris,Gary HarrisDEN
7634,A_pydfs_0.40_Exp,955,DEN,Will Barton,Will BartonDEN
7635,A_pydfs_0.40_Exp,955,NOP,Anthony Davis,Anthony DavisNOP
7636,A_pydfs_0.40_Exp,955,OKC,Steven Adams,Steven AdamsOKC
7637,A_pydfs_0.40_Exp,955,OKC,Dennis Schroder,Dennis SchroderOKC
7638,A_pydfs_0.40_Exp,955,NOP,Nikola Mirotic,Nikola MiroticNOP
7639,A_pydfs_0.40_Exp,955,CHI,Bobby Portis,Bobby PortisCHI
7640,A_pydfs_0.40_Exp,956,CHI,Zach LaVine,Zach LaVineCHI
7641,A_pydfs_0.40_Exp,956,DEN,Will Barton,Will BartonDEN
7642,A_pydfs_0.40_Exp,956,ORL,Aaron Gordon,Aaron GordonORL
7643,A_pydfs_0.40_Exp,956,NOP,Anthony Davis,Anthony DavisNOP
7644,A_pydfs_0.40_Exp,956,SAS,Pau Gasol,Pau GasolSAS
7645,A_pydfs_0.40_Exp,956,OKC,Dennis Schroder,Dennis SchroderOKC
7646,A_pydfs_0.40_Exp,956,NOP,Nikola Mirotic,Nikola MiroticNOP
7647,A_pydfs_0.40_Exp,956,PHO,Deandre Ayton,Deandre AytonPHO
7648,A_pydfs_0.40_Exp,957,CHA,Kemba Walker,Kemba WalkerCHA
7649,A_pydfs_0.40_Exp,957,CHI,Zach LaVine,Zach LaVineCHI
7650,A_pydfs_0.40_Exp,957,DEN,Will Barton,Will BartonDEN
7651,A_pydfs_0.40_Exp,957,NOP,Anthony Davis,Anthony DavisNOP
7652,A_pydfs_0.40_Exp,957,NOP,Nikola Mirotic,Nikola MiroticNOP
7653,A_pydfs_0.40_Exp,957,OKC,Dennis Schroder,Dennis SchroderOKC
7654,A_pydfs_0.40_Exp,957,CHI,Bobby Portis,Bobby PortisCHI
7655,A_pydfs_0.40_Exp,957,SAC,Iman Shumpert,Iman ShumpertSAC
7656,A_pydfs_0.40_Exp,958,NOP,Jrue Holiday,Jrue HolidayNOP
7657,A_pydfs_0.40_Exp,958,CHI,Zach LaVine,Zach LaVineCHI
7658,A_pydfs_0.40_Exp,958,OKC,Paul George,Paul GeorgeOKC
7659,A_pydfs_0.40_Exp,958,NOP,Nikola Mirotic,Nikola MiroticNOP
7660,A_pydfs_0.40_Exp,958,OKC,Steven Adams,Steven AdamsOKC
7661,A_pydfs_0.40_Exp,958,DEN,Will Barton,Will BartonDEN
7662,A_pydfs_0.40_Exp,958,ORL,Terrence Ross,Terrence RossORL
7663,A_pydfs_0.40_Exp,958,OKC,Dennis Schroder,Dennis SchroderOKC
7664,A_pydfs_0.40_Exp,959,NOP,Jrue Holiday,Jrue HolidayNOP
7665,A_pydfs_0.40_Exp,959,CHI,Zach LaVine,Zach LaVineCHI
7666,A_pydfs_0.40_Exp,959,DEN,Will Barton,Will BartonDEN
7667,A_pydfs_0.40_Exp,959,NOP,Anthony Davis,Anthony DavisNOP
7668,A_pydfs_0.40_Exp,959,NOP,Nikola Mirotic,Nikola MiroticNOP
7669,A_pydfs_0.40_Exp,959,ORL,Evan Fournier,Evan FournierORL
7670,A_pydfs_0.40_Exp,959,CHI,Bobby Portis,Bobby PortisCHI
7671,A_pydfs_0.40_Exp,959,NOP,E'Twaun Moore,E'Twaun MooreNOP
7672,A_pydfs_0.40_Exp,960,NOP,Jrue Holiday,Jrue HolidayNOP
7673,A_pydfs_0.40_Exp,960,CHI,Zach LaVine,Zach LaVineCHI
7674,A_pydfs_0.40_Exp,960,UTA,Jae Crowder,Jae CrowderUTA
7675,A_pydfs_0.40_Exp,960,NOP,Anthony Davis,Anthony DavisNOP
7676,A_pydfs_0.40_Exp,960,NOP,Nikola Mirotic,Nikola MiroticNOP
7677,A_pydfs_0.40_Exp,960,DEN,Will Barton,Will BartonDEN
7678,A_pydfs_0.40_Exp,960,CHI,Bobby Portis,Bobby PortisCHI
7679,A_pydfs_0.40_Exp,960,MIN,Taj Gibson,Taj GibsonMIN
7680,A_pydfs_0.40_Exp,961,NOP,Jrue Holiday,Jrue HolidayNOP
7681,A_pydfs_0.40_Exp,961,DEN,Will Barton,Will BartonDEN
7682,A_pydfs_0.40_Exp,961,ORL,Evan Fournier,Evan FournierORL
7683,A_pydfs_0.40_Exp,961,NOP,Anthony Davis,Anthony DavisNOP
7684,A_pydfs_0.40_Exp,961,SAS,Pau Gasol,Pau GasolSAS
7685,A_pydfs_0.40_Exp,961,OKC,Dennis Schroder,Dennis SchroderOKC
7686,A_pydfs_0.40_Exp,961,NOP,Nikola Mirotic,Nikola MiroticNOP
7687,A_pydfs_0.40_Exp,961,PHO,Deandre Ayton,Deandre AytonPHO
7688,A_pydfs_0.40_Exp,962,NOP,Jrue Holiday,Jrue HolidayNOP
7689,A_pydfs_0.40_Exp,962,ORL,Evan Fournier,Evan FournierORL
7690,A_pydfs_0.40_Exp,962,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
7691,A_pydfs_0.40_Exp,962,NOP,Anthony Davis,Anthony DavisNOP
7692,A_pydfs_0.40_Exp,962,SAS,Pau Gasol,Pau GasolSAS
7693,A_pydfs_0.40_Exp,962,OKC,Dennis Schroder,Dennis SchroderOKC
7694,A_pydfs_0.40_Exp,962,NOP,Nikola Mirotic,Nikola MiroticNOP
7695,A_pydfs_0.40_Exp,962,ORL,Nikola Vucevic,Nikola VucevicORL
7696,A_pydfs_0.40_Exp,963,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
7697,A_pydfs_0.40_Exp,963,NOP,Jrue Holiday,Jrue HolidayNOP
7698,A_pydfs_0.40_Exp,963,ORL,Evan Fournier,Evan FournierORL
7699,A_pydfs_0.40_Exp,963,NOP,Anthony Davis,Anthony DavisNOP
7700,A_pydfs_0.40_Exp,963,SAS,Pau Gasol,Pau GasolSAS
7701,A_pydfs_0.40_Exp,963,OKC,Dennis Schroder,Dennis SchroderOKC
7702,A_pydfs_0.40_Exp,963,NOP,Nikola Mirotic,Nikola MiroticNOP
7703,A_pydfs_0.40_Exp,963,ORL,Nikola Vucevic,Nikola VucevicORL
7704,A_pydfs_0.40_Exp,964,NOP,Jrue Holiday,Jrue HolidayNOP
7705,A_pydfs_0.40_Exp,964,OKC,Dennis Schroder,Dennis SchroderOKC
