,Unnamed: 0,model,lineupNum,team,player_name,concatNameTeam,NBA_Stats_ID,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,DDpts,DDreb,DDast,DDblk,DDstl,#ofDDig,DoubDoub,TripDoub,ActFP
2351,7518,A_pydfs_0.40_Exp,940,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
3145,7515,A_pydfs_0.40_Exp,940,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
6811,7514,A_pydfs_0.40_Exp,940,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
1524,7517,A_pydfs_0.40_Exp,940,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
686,7520,A_pydfs_0.40_Exp,941,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
3146,7526,A_pydfs_0.40_Exp,941,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
9446,7523,A_pydfs_0.40_Exp,941,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
4465,7525,A_pydfs_0.40_Exp,941,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
1525,7521,A_pydfs_0.40_Exp,941,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5496,7527,A_pydfs_0.40_Exp,941,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
2352,7522,A_pydfs_0.40_Exp,941,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
3661,7524,A_pydfs_0.40_Exp,941,SAS,Pau Gasol,Pau GasolSAS,2200,Pau Gasol,SAS,38,1,0,1,14,2,1,3,33.3,0,1,0.0,0,0,0.0,0,6,6,0,1,0,0,2,8.2,0,0,-9,0,0,0,0,0,0,0,0,9.0
9235,7535,A_pydfs_0.40_Exp,942,DEN,Juancho Hernangomez,Juancho HernangomezDEN,1627823,Juancho Hernangomez,DEN,23,1,0,1,14,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,1,2.2,0,0,-15,0,0,0,0,0,0,0,0,2.25
3147,7531,A_pydfs_0.40_Exp,942,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
687,7528,A_pydfs_0.40_Exp,942,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
9357,7534,A_pydfs_0.40_Exp,942,UTA,Derrick Favors,Derrick FavorsUTA,202324,Derrick Favors,UTA,27,1,1,0,28,8,4,8,50.0,0,0,0.0,0,0,0.0,2,6,8,0,1,2,1,1,25.6,0,0,10,0,0,0,0,0,0,0,0,23.5
5267,7532,A_pydfs_0.40_Exp,942,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
2353,7530,A_pydfs_0.40_Exp,942,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
4466,7533,A_pydfs_0.40_Exp,942,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
1526,7529,A_pydfs_0.40_Exp,942,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
2354,7541,A_pydfs_0.40_Exp,943,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
6812,7538,A_pydfs_0.40_Exp,943,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
688,7536,A_pydfs_0.40_Exp,943,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
7736,7543,A_pydfs_0.40_Exp,943,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
3662,7540,A_pydfs_0.40_Exp,943,SAS,Pau Gasol,Pau GasolSAS,2200,Pau Gasol,SAS,38,1,0,1,14,2,1,3,33.3,0,1,0.0,0,0,0.0,0,6,6,0,1,0,0,2,8.2,0,0,-9,0,0,0,0,0,0,0,0,9.0
1527,7537,A_pydfs_0.40_Exp,943,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5268,7542,A_pydfs_0.40_Exp,943,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
3148,7539,A_pydfs_0.40_Exp,943,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
4467,7549,A_pydfs_0.40_Exp,944,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
689,7544,A_pydfs_0.40_Exp,944,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
7465,7551,A_pydfs_0.40_Exp,944,BOS,Terry Rozier,Terry RozierBOS,1626179,Terry Rozier,BOS,24,1,0,1,17,0,0,5,0.0,0,3,0.0,0,0,0.0,0,3,3,2,1,0,0,0,5.6,0,0,-20,0,0,0,0,0,0,0,0,6.25
2355,7550,A_pydfs_0.40_Exp,944,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
8205,7546,A_pydfs_0.40_Exp,944,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
3149,7547,A_pydfs_0.40_Exp,944,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
1528,7545,A_pydfs_0.40_Exp,944,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
1529,7553,A_pydfs_0.40_Exp,945,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
4468,7557,A_pydfs_0.40_Exp,945,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
2356,7554,A_pydfs_0.40_Exp,945,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
3663,7556,A_pydfs_0.40_Exp,945,SAS,Pau Gasol,Pau GasolSAS,2200,Pau Gasol,SAS,38,1,0,1,14,2,1,3,33.3,0,1,0.0,0,0,0.0,0,6,6,0,1,0,0,2,8.2,0,0,-9,0,0,0,0,0,0,0,0,9.0
690,7552,A_pydfs_0.40_Exp,945,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
8005,7558,A_pydfs_0.40_Exp,945,NOP,Julius Randle,Julius RandleNOP,203944,Julius Randle,NOP,24,1,0,1,34,22,7,13,53.8,0,1,0.0,8,10,80.0,2,9,11,3,2,0,0,3,37.7,1,0,-10,1,1,0,0,0,2,0,0,39.25
3150,7555,A_pydfs_0.40_Exp,945,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
5686,7559,A_pydfs_0.40_Exp,945,ORL,Terrence Ross,Terrence RossORL,203082,Terrence Ross,ORL,27,1,1,0,31,25,8,20,40.0,5,14,35.7,4,4,100.0,0,4,4,2,1,1,0,2,34.8,0,0,11,1,0,0,0,0,1,0,0,37.0
2357,7566,A_pydfs_0.40_Exp,946,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
8534,7562,A_pydfs_0.40_Exp,946,OKC,Paul George,Paul GeorgeOKC,202331,Paul George,OKC,28,1,1,0,34,18,5,17,29.4,2,7,28.6,6,6,100.0,0,11,11,4,2,2,0,1,41.2,1,0,15,1,1,0,0,0,2,0,0,41.75
691,7560,A_pydfs_0.40_Exp,946,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
9569,7561,A_pydfs_0.40_Exp,946,SAC,Buddy Hield,Buddy HieldSAC,1627741,Buddy Hield,SAC,26,1,1,0,30,21,8,21,38.1,5,12,41.7,0,0,0.0,2,2,4,3,2,0,0,1,28.3,0,0,9,1,0,0,0,0,1,0,0,32.0
4469,7567,A_pydfs_0.40_Exp,946,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
1530,7565,A_pydfs_0.40_Exp,946,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5269,7563,A_pydfs_0.40_Exp,946,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
4470,7575,A_pydfs_0.40_Exp,947,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
8535,7570,A_pydfs_0.40_Exp,947,OKC,Paul George,Paul GeorgeOKC,202331,Paul George,OKC,28,1,1,0,34,18,5,17,29.4,2,7,28.6,6,6,100.0,0,11,11,4,2,2,0,1,41.2,1,0,15,1,1,0,0,0,2,0,0,41.75
2358,7573,A_pydfs_0.40_Exp,947,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
1531,7569,A_pydfs_0.40_Exp,947,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5270,7572,A_pydfs_0.40_Exp,947,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
692,7568,A_pydfs_0.40_Exp,947,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
8006,7571,A_pydfs_0.40_Exp,947,NOP,Julius Randle,Julius RandleNOP,203944,Julius Randle,NOP,24,1,0,1,34,22,7,13,53.8,0,1,0.0,8,10,80.0,2,9,11,3,2,0,0,3,37.7,1,0,-10,1,1,0,0,0,2,0,0,39.25
8778,7574,A_pydfs_0.40_Exp,947,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
4471,7581,A_pydfs_0.40_Exp,948,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
3151,7582,A_pydfs_0.40_Exp,948,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
1532,7577,A_pydfs_0.40_Exp,948,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5271,7583,A_pydfs_0.40_Exp,948,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
9447,7579,A_pydfs_0.40_Exp,948,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
3664,7580,A_pydfs_0.40_Exp,948,SAS,Pau Gasol,Pau GasolSAS,2200,Pau Gasol,SAS,38,1,0,1,14,2,1,3,33.3,0,1,0.0,0,0,0.0,0,6,6,0,1,0,0,2,8.2,0,0,-9,0,0,0,0,0,0,0,0,9.0
6134,7578,A_pydfs_0.40_Exp,948,ORL,Evan Fournier,Evan FournierORL,203095,Evan Fournier,ORL,26,1,1,0,39,18,8,15,53.3,2,7,28.6,0,0,0.0,1,2,3,5,0,0,0,2,29.1,0,0,-3,1,0,0,0,0,1,0,0,30.25
693,7576,A_pydfs_0.40_Exp,948,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
9236,7590,A_pydfs_0.40_Exp,949,DEN,Juancho Hernangomez,Juancho HernangomezDEN,1627823,Juancho Hernangomez,DEN,23,1,0,1,14,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,1,2.2,0,0,-15,0,0,0,0,0,0,0,0,2.25
2359,7589,A_pydfs_0.40_Exp,949,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
8536,7586,A_pydfs_0.40_Exp,949,OKC,Paul George,Paul GeorgeOKC,202331,Paul George,OKC,28,1,1,0,34,18,5,17,29.4,2,7,28.6,6,6,100.0,0,11,11,4,2,2,0,1,41.2,1,0,15,1,1,0,0,0,2,0,0,41.75
1533,7585,A_pydfs_0.40_Exp,949,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
5272,7588,A_pydfs_0.40_Exp,949,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
694,7584,A_pydfs_0.40_Exp,949,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
4472,7591,A_pydfs_0.40_Exp,949,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
8007,7587,A_pydfs_0.40_Exp,949,NOP,Julius Randle,Julius RandleNOP,203944,Julius Randle,NOP,24,1,0,1,34,22,7,13,53.8,0,1,0.0,8,10,80.0,2,9,11,3,2,0,0,3,37.7,1,0,-10,1,1,0,0,0,2,0,0,39.25
3152,7595,A_pydfs_0.40_Exp,950,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
7466,7599,A_pydfs_0.40_Exp,950,BOS,Terry Rozier,Terry RozierBOS,1626179,Terry Rozier,BOS,24,1,0,1,17,0,0,5,0.0,0,3,0.0,0,0,0.0,0,3,3,2,1,0,0,0,5.6,0,0,-20,0,0,0,0,0,0,0,0,6.25
4473,7597,A_pydfs_0.40_Exp,950,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
5273,7596,A_pydfs_0.40_Exp,950,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
1534,7592,A_pydfs_0.40_Exp,950,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
2360,7594,A_pydfs_0.40_Exp,950,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
9715,7593,A_pydfs_0.40_Exp,950,SAS,DeMar DeRozan,DeMar DeRozanSAS,201942,DeMar DeRozan,SAS,29,1,0,1,35,18,7,19,36.8,0,0,0.0,4,6,66.7,2,4,6,4,4,1,1,2,33.2,0,0,-15,1,0,0,0,0,1,0,0,33.5
1535,7605,A_pydfs_0.40_Exp,951,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
9872,7606,A_pydfs_0.40_Exp,951,SAS,Marco Belinelli,Marco BelinelliSAS,201158,Marco Belinelli,SAS,32,1,0,1,22,24,8,10,80.0,4,6,66.7,4,4,100.0,0,0,0,1,1,0,0,2,24.5,0,0,-6,1,0,0,0,0,1,0,0,27.0
5274,7604,A_pydfs_0.40_Exp,951,NOP,Nikola Mirotic,Nikola MiroticNOP,202703,Nikola Mirotic,NOP,27,1,0,1,27,9,3,8,37.5,1,6,16.7,2,2,100.0,0,6,6,0,0,0,3,5,25.2,0,0,4,0,0,0,0,0,0,0,0,23.0
3153,7603,A_pydfs_0.40_Exp,951,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
4474,7607,A_pydfs_0.40_Exp,951,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
2361,7602,A_pydfs_0.40_Exp,951,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
695,7600,A_pydfs_0.40_Exp,951,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
4475,7615,A_pydfs_0.40_Exp,952,OKC,Dennis Schroder,Dennis SchroderOKC,203471,Dennis Schroder,OKC,25,1,1,0,25,19,8,17,47.1,0,1,0.0,3,4,75.0,1,0,1,6,0,4,0,3,41.2,0,0,6,1,0,0,0,0,1,0,0,37.25
2362,7610,A_pydfs_0.40_Exp,952,DEN,Will Barton,Will BartonDEN,203115,Will Barton,DEN,28,1,0,1,16,6,2,10,20.0,1,3,33.3,1,2,50.0,1,4,5,3,1,0,0,2,15.5,0,0,-16,0,0,0,0,0,0,0,0,16.75
1536,7613,A_pydfs_0.40_Exp,952,CHI,Zach LaVine,Zach LaVineCHI,203897,Zach LaVine,CHI,23,1,0,1,29,21,7,21,33.3,2,7,28.6,5,6,83.3,0,3,3,1,1,3,1,3,37.1,0,0,-6,1,0,0,0,0,1,0,0,34.75
7158,7608,A_pydfs_0.40_Exp,952,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
3154,7611,A_pydfs_0.40_Exp,952,NOP,Anthony Davis,Anthony DavisNOP,203076,Anthony Davis,NOP,25,1,0,1,36,30,10,22,45.5,2,5,40.0,8,9,88.9,4,10,14,2,3,0,1,5,49.8,1,0,1,1,1,0,0,0,2,0,0,52.0
696,7609,A_pydfs_0.40_Exp,952,NOP,Jrue Holiday,Jrue HolidayNOP,201950,Jrue Holiday,NOP,28,1,0,1,40,25,12,22,54.5,0,4,0.0,1,1,100.0,2,4,6,7,3,0,2,1,45.7,0,0,-3,1,0,0,0,0,1,0,0,45.5
9906,7623,A_pydfs_0.40_Exp,953,SAS,Bryn Forbes,Bryn ForbesSAS,1627854,Bryn Forbes,SAS,25,1,0,1,28,14,6,16,37.5,1,7,14.3,1,1,100.0,1,3,4,0,1,1,0,0,20.8,0,0,-14,1,0,0,0,0,1,0,0,21.0
