Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
89,1363624653,johnnyd32,0,297.5,C Joel Embiid G Bradley Beal SG Donovan Mitchell PF Trevor Ariza UTIL Joe Ingles PG De'Anthony Melton SF Kelly Oubre Jr. F Furkan Korkmaz,,Darius Miller,F,0.98%,14.5
91,1363259409,Kobe4MVP (13/25),0,297.25,C Clint Capela UTIL Rudy Gobert PG Donovan Mitchell F John Collins PF Domantas Sabonis SG Jordan Clarkson G Evan Turner SF Kelly Oubre Jr.,,Gerald Green,F,0.98%,22.5
92,1362984697,2TALLBILLY,10.82,297,SG James Harden C Andre Drummond PF Domantas Sabonis PG Jordan Clarkson SF Josh Jackson G De'Anthony Melton F Kelly Oubre Jr. UTIL Furkan Korkmaz,,Kris Dunn,G,0.98%,34.75
92,1363626902,getoffme2312 (14/25),10.82,297,UTIL Bradley Beal F DeMar DeRozan PG Donovan Mitchell PF Kyle Kuzma C Marc Gasol G De'Anthony Melton SG Jeremy Lin SF Kelly Oubre Jr.,,Brook Lopez,UTIL,0.85%,23.75
92,1363687923,wakeywakey (9/25),0,297,SG James Harden SF DeMar DeRozan UTIL Donovan Mitchell C Marc Gasol PG Austin Rivers G De'Anthony Melton F Evan Turner PF Maxi Kleber,,Damian Lillard,G,0.85%,35.75
95,1363150343,apeterson8809 (1/2),0,296.75,C Joel Embiid SG Bradley Beal UTIL Tristan Thompson F Harrison Barnes PG Jordan Clarkson PF Josh Jackson G Alec Burks SF Furkan Korkmaz,,Al-Farouq Aminu,SF,0.73%,20
95,1363316179,chess_is_ok (14/25),0,296.75,SG James Harden UTIL Donovan Mitchell PF Domantas Sabonis C Marc Gasol F Dewayne Dedmon G Shabazz Napier PG T.J. McConnell SF Kelly Oubre Jr.,,Spencer Dinwiddie,SG,0.73%,30
97,1363274888,mazwa (16/25),0,296.5,PG James Harden UTIL Rudy Gobert PF LaMarcus Aldridge SG Donovan Mitchell G Collin Sexton SF Kelly Oubre Jr. C Ed Davis F Richaun Holmes,,Brandon Ingram,PG,0.73%,28.75
98,1363698451,mbelman967 (3/3),0,295.75,PF Anthony Davis C Joel Embiid UTIL Tristan Thompson SF Otto Porter Jr. SG Jordan Clarkson G T.J. McConnell F Kyle O'Quinn PG Cameron Payne,,Jayson Tatum,PF,0.73%,27.5
99,1362872560,shawnzhan (10/25),0,295.5,UTIL Rudy Gobert G Mike Conley SG Donovan Mitchell F John Collins C Marc Gasol PF Trevor Ariza PG Austin Rivers SF Kelly Oubre Jr.,,Joe Harris,SG,0.73%,32.75
